data_field_name,EndDate,TimeType,Time,GeoJoinID,geo_type_name,Neighborhood,Data_Value,Message
poveACSP,12/31/2016,other,2012-16,401,UHF42,Long Island City - Astoria,15.53,
poveACSP,12/31/2016,other,2012-16,202,UHF42,Downtown - Heights - Slope,15.9,
poveACSP,12/31/2016,other,2012-16,403,UHF42,Flushing - Clearview,15.93,
poveACSP,12/31/2016,other,2012-16,101,UHF42,Kingsbridge - Riverdale,16.26,
poveACSP,12/31/2016,other,2012-16,3,Borough,Manhattan,17.62,
poveACSP,12/31/2016,other,2012-16,207,UHF42,East Flatbush - Flatbush,17.76,
poveACSP,12/31/2016,other,2012-16,402,UHF42,West Queens,17.97,
poveACSP,12/31/2016,other,2012-16,502,UHF42,Stapleton - St. George,18.99,
poveACSP,12/31/2016,other,2012-16,410,UHF42,Rockaways,19.16,
poveACSP,12/31/2016,other,2012-16,210,UHF42,Coney Island - Sheepshead Bay,20.05,
poveACSP,12/31/2016,other,2012-16,1,Citywide,New York City,20.3,
poveACSP,12/31/2016,other,2012-16,309,UHF42,Union Square - Lower East Side,21.55,
poveACSP,12/31/2016,other,2012-16,501,UHF42,Port Richmond,21.97,
poveACSP,12/31/2016,other,2012-16,2,Borough,Brooklyn,22.73,
poveACSP,12/31/2016,other,2012-16,104,UHF42,Pelham - Throgs Neck,23.47,
poveACSP,12/31/2016,other,2012-16,201,UHF42,Greenpoint,24.55,
poveACSP,12/31/2016,other,2012-16,301,UHF42,Washington Heights,25,
poveACSP,12/31/2016,other,2012-16,203,UHF42,Bedford Stuyvesant - Crown Heights,26.45,
poveACSP,12/31/2016,other,2012-16,206,UHF42,Borough Park,27.25,
poveACSP,12/31/2016,other,2012-16,204,UHF42,East New York,29.82,
poveACSP,12/31/2016,other,2012-16,302,UHF42,Central Harlem - Morningside Heights,29.95,
poveACSP,12/31/2016,other,2012-16,1,Borough,Bronx,30.53,
poveACSP,12/31/2016,other,2012-16,211,UHF42,Williamsburg - Bushwick,31.49,
poveACSP,12/31/2016,other,2012-16,205,UHF42,Sunset Park,32.37,
poveACSP,12/31/2016,other,2012-16,103,UHF42,Fordham - Bronx Pk,32.71,
poveACSP,12/31/2016,other,2012-16,303,UHF42,East Harlem,33.82,
poveACSP,12/31/2016,other,2012-16,106,UHF42,High Bridge - Morrisania,39.28,
poveACSP,12/31/2016,other,2012-16,105,UHF42,Crotona -Tremont,41.42,
poveACSP,12/31/2016,other,2012-16,107,UHF42,Hunts Point - Mott Haven,42.21,
poveACSP,12/31/2017,year,2013-17,305,UHF42,Upper East Side,6.2,
poveACSP,12/31/2017,year,2013-17,409,UHF42,Southeast Queens,6.78,
poveACSP,12/31/2017,year,2013-17,504,UHF42,South Beach - Tottenville,7.65,
poveACSP,12/31/2017,year,2013-17,404,UHF42,Bayside - Little Neck,8.6,
poveACSP,12/31/2017,year,2013-17,307,UHF42,Gramercy Park - Murray Hill,8.81,
poveACSP,12/31/2017,year,2013-17,503,UHF42,Willowbrook,9.57,
poveACSP,12/31/2017,year,2013-17,308,UHF42,Greenwich Village - SoHo,9.74,
poveACSP,12/31/2017,year,2013-17,310,UHF42,Lower Manhattan,10.09,
poveACSP,12/31/2017,year,2013-17,405,UHF42,Ridgewood - Forest Hills,11.2,
poveACSP,12/31/2017,year,2013-17,304,UHF42,Upper West Side,11.22,
poveACSP,12/31/2017,year,2013-17,208,UHF42,Canarsie - Flatlands,12.2,
poveACSP,12/31/2017,year,2013-17,5,Borough,Staten Island,12.92,
poveACSP,12/31/2017,year,2013-17,306,UHF42,Chelsea - Clinton,13.15,
poveACSP,12/31/2017,year,2013-17,406,UHF42,Fresh Meadows,13.3,
poveACSP,12/31/2017,year,2013-17,408,UHF42,Jamaica,13.46,
poveACSP,12/31/2017,year,2013-17,407,UHF42,Southwest Queens,13.52,
poveACSP,12/31/2017,year,2013-17,4,Borough,Queens,13.71,
poveACSP,12/31/2017,year,2013-17,401,UHF42,Long Island City - Astoria,14.61,
poveACSP,12/31/2017,year,2013-17,102,UHF42,Northeast Bronx,14.87,
poveACSP,12/31/2017,year,2013-17,209,UHF42,Bensonhurst - Bay Ridge,14.9,
poveACSP,12/31/2017,year,2013-17,202,UHF42,Downtown - Heights - Slope,15.02,
poveACSP,12/31/2017,year,2013-17,101,UHF42,Kingsbridge - Riverdale,15.19,
poveACSP,12/31/2017,year,2013-17,403,UHF42,Flushing - Clearview,15.86,
poveACSP,12/31/2017,year,2013-17,402,UHF42,West Queens,16.08,
poveACSP,12/31/2017,year,2013-17,207,UHF42,East Flatbush - Flatbush,17.03,
poveACSP,12/31/2017,year,2013-17,3,Borough,Manhattan,17.27,
poveACSP,12/31/2017,year,2013-17,502,UHF42,Stapleton - St. George,18.67,
poveACSP,12/31/2017,year,2013-17,210,UHF42,Coney Island - Sheepshead Bay,19.31,
poveACSP,12/31/2017,year,2013-17,410,UHF42,Rockaways,19.48,
poveACSP,12/31/2017,year,2013-17,1,Citywide,New York City,19.57,
poveACSP,12/31/2017,year,2013-17,309,UHF42,Union Square - Lower East Side,21.35,
poveACSP,12/31/2017,year,2013-17,2,Borough,Brooklyn,21.85,
poveACSP,12/31/2017,year,2013-17,501,UHF42,Port Richmond,22.13,
poveACSP,12/31/2017,year,2013-17,201,UHF42,Greenpoint,22.79,
poveACSP,12/31/2017,year,2013-17,104,UHF42,Pelham - Throgs Neck,22.84,
poveACSP,12/31/2017,year,2013-17,301,UHF42,Washington Heights,23.5,
poveACSP,12/31/2017,year,2013-17,203,UHF42,Bedford Stuyvesant - Crown Heights,25.92,
poveACSP,12/31/2017,year,2013-17,206,UHF42,Borough Park,26.71,
poveACSP,12/31/2017,year,2013-17,302,UHF42,Central Harlem - Morningside Heights,28.5,
poveACSP,12/31/2017,year,2013-17,204,UHF42,East New York,28.56,
poveACSP,12/31/2017,year,2013-17,1,Borough,Bronx,29.73,
poveACSP,12/31/2017,year,2013-17,205,UHF42,Sunset Park,29.97,
poveACSP,12/31/2017,year,2013-17,211,UHF42,Williamsburg - Bushwick,30.53,
poveACSP,12/31/2017,year,2013-17,103,UHF42,Fordham - Bronx Pk,32.56,
poveACSP,12/31/2017,year,2013-17,303,UHF42,East Harlem,34.31,
poveACSP,12/31/2017,year,2013-17,106,UHF42,High Bridge - Morrisania,38.67,
poveACSP,12/31/2017,year,2013-17,105,UHF42,Crotona -Tremont,39.31,
poveACSP,12/31/2017,year,2013-17,107,UHF42,Hunts Point - Mott Haven,41.37,
preMorAA,12/31/2016,year,2016,308,UHF42,Greenwich Village - SoHo,59.9,
preMorAA,12/31/2016,year,2016,310,UHF42,Lower Manhattan,73.2,
preMorAA,12/31/2016,year,2016,404,UHF42,Bayside - Little Neck,81.7,
preMorAA,12/31/2016,year,2016,305,UHF42,Upper East Side,82,
preMorAA,12/31/2016,year,2016,405,UHF42,Ridgewood - Forest Hills,88.8,
preMorAA,12/31/2016,year,2016,306,UHF42,Chelsea - Clinton,95.2,
preMorAA,12/31/2016,year,2016,409,UHF42,Southeast Queens,99.7,
preMorAA,12/31/2016,year,2016,402,UHF42,West Queens,106.9,
preMorAA,12/31/2016,year,2016,304,UHF42,Upper West Side,107.1,
preMorAA,12/31/2016,year,2016,403,UHF42,Flushing - Clearview,116.1,
preMorAA,12/31/2016,year,2016,307,UHF42,Gramercy Park - Murray Hill,119.6,
preMorAA,12/31/2016,year,2016,406,UHF42,Fresh Meadows,122.8,
preMorAA,12/31/2016,year,2016,206,UHF42,Borough Park,126.9,
preMorAA,12/31/2016,year,2016,202,UHF42,Downtown - Heights - Slope,128,
preMorAA,12/31/2016,year,2016,301,UHF42,Washington Heights,130.1,
preMorAA,12/31/2016,year,2016,4,Borough,Queens,130.8,
preMorAA,12/31/2016,year,2016,3,Borough,Manhattan,135.1,
preMorAA,12/31/2016,year,2016,407,UHF42,Southwest Queens,137.1,
preMorAA,12/31/2016,year,2016,401,UHF42,Long Island City - Astoria,147.1,
preMorAA,12/31/2016,year,2016,209,UHF42,Bensonhurst - Bay Ridge,150,
preMorAA,12/31/2016,year,2016,201,UHF42,Greenpoint,151.4,
preMorAA,12/31/2016,year,2016,503,UHF42,Willowbrook,153.1,
preMorAA,12/31/2016,year,2016,309,UHF42,Union Square - Lower East Side,154.3,
preMorAA,12/31/2016,year,2016,504,UHF42,South Beach - Tottenville,157.4,
preMorAA,12/31/2016,year,2016,205,UHF42,Sunset Park,157.7,
preMorAA,12/31/2016,year,2016,210,UHF42,Coney Island - Sheepshead Bay,161.3,
preMorAA,12/31/2016,year,2016,408,UHF42,Jamaica,163.6,
preMorAA,12/31/2016,year,2016,101,UHF42,Kingsbridge - Riverdale,181.3,
preMorAA,12/31/2016,year,2016,2,Borough,Brooklyn,181.9,
preMorAA,12/31/2016,year,2016,1,Citywide,New York City,189.4,
preMorAA,12/31/2016,year,2016,5,Borough,Staten Island,191.5,
preMorAA,12/31/2016,year,2016,207,UHF42,East Flatbush - Flatbush,192,
preMorAA,12/31/2016,year,2016,208,UHF42,Canarsie - Flatlands,194.8,
preMorAA,12/31/2016,year,2016,102,UHF42,Northeast Bronx,197.1,
preMorAA,12/31/2016,year,2016,104,UHF42,Pelham - Throgs Neck,204.7,
preMorAA,12/31/2016,year,2016,211,UHF42,Williamsburg - Bushwick,205.7,
preMorAA,12/31/2016,year,2016,302,UHF42,Central Harlem - Morningside Heights,225.7,
preMorAA,12/31/2016,year,2016,502,UHF42,Stapleton - St. George,229.9,
preMorAA,12/31/2016,year,2016,1,Borough,Bronx,237.3,
preMorAA,12/31/2016,year,2016,103,UHF42,Fordham - Bronx Pk,246.6,
preMorAA,12/31/2016,year,2016,105,UHF42,Crotona -Tremont,259.7,
preMorAA,12/31/2016,year,2016,203,UHF42,Bedford Stuyvesant - Crown Heights,266.7,
preMorAA,12/31/2016,year,2016,410,UHF42,Rockaways,272.8,
preMorAA,12/31/2016,year,2016,204,UHF42,East New York,274.9,
preMorAA,12/31/2016,year,2016,501,UHF42,Port Richmond,276.5,
preMorAA,12/31/2016,year,2016,106,UHF42,High Bridge - Morrisania,283,
preMorAA,12/31/2016,year,2016,303,UHF42,East Harlem,287,
preMorAA,12/31/2016,year,2016,107,UHF42,Hunts Point - Mott Haven,306.3,
ratRepoP,12/31/2004,year,2004,404,UHF42,Bayside - Little Neck,7.7,
ratRepoP,12/31/2004,year,2004,406,UHF42,Fresh Meadows,7.7,
ratRepoP,12/31/2004,year,2004,503,UHF42,Willowbrook,10.4,
ratRepoP,12/31/2004,year,2004,504,UHF42,South Beach - Tottenville,10.4,
ratRepoP,12/31/2004,year,2004,409,UHF42,Southeast Queens,13.5,
ratRepoP,12/31/2004,year,2004,403,UHF42,Flushing - Clearview,14.1,
ratRepoP,12/31/2004,year,2004,5,Borough,Staten Island,15,
ratRepoP,12/31/2004,year,2004,405,UHF42,Ridgewood - Forest Hills,15.3,
ratRepoP,12/31/2004,year,2004,209,UHF42,Bensonhurst - Bay Ridge,16.2,
ratRepoP,12/31/2004,year,2004,102,UHF42,Northeast Bronx,17.2,
ratRepoP,12/31/2004,year,2004,407,UHF42,Southwest Queens,18.9,
ratRepoP,12/31/2004,year,2004,4,Borough,Queens,19.2,
ratRepoP,12/31/2004,year,2004,206,UHF42,Borough Park,19.6,
ratRepoP,12/31/2004,year,2004,410,UHF42,Rockaways,20.4,
ratRepoP,12/31/2004,year,2004,208,UHF42,Canarsie - Flatlands,21.1,
ratRepoP,12/31/2004,year,2004,501,UHF42,Port Richmond,21.9,
ratRepoP,12/31/2004,year,2004,502,UHF42,Stapleton - St. George,21.9,
ratRepoP,12/31/2004,year,2004,401,UHF42,Long Island City - Astoria,23.1,
ratRepoP,12/31/2004,year,2004,408,UHF42,Jamaica,24.2,
ratRepoP,12/31/2004,year,2004,104,UHF42,Pelham - Throgs Neck,24.3,
ratRepoP,12/31/2004,year,2004,101,UHF42,Kingsbridge - Riverdale,25.4,
ratRepoP,12/31/2004,year,2004,402,UHF42,West Queens,26.2,
ratRepoP,12/31/2004,year,2004,305,UHF42,Upper East Side,26.3,
ratRepoP,12/31/2004,year,2004,307,UHF42,Gramercy Park - Murray Hill,26.3,
ratRepoP,12/31/2004,year,2004,210,UHF42,Coney Island - Sheepshead Bay,26.6,
ratRepoP,12/31/2004,year,2004,304,UHF42,Upper West Side,30.9,
ratRepoP,12/31/2004,year,2004,1,Citywide,New York City,31.6,
ratRepoP,12/31/2004,year,2004,2,Borough,Brooklyn,33.8,
ratRepoP,12/31/2004,year,2004,207,UHF42,East Flatbush - Flatbush,34.7,
ratRepoP,12/31/2004,year,2004,205,UHF42,Sunset Park,37.9,
ratRepoP,12/31/2004,year,2004,202,UHF42,Downtown - Heights - Slope,40.2,
ratRepoP,12/31/2004,year,2004,203,UHF42,Bedford Stuyvesant - Crown Heights,41,
ratRepoP,12/31/2004,year,2004,1,Borough,Bronx,41.7,
ratRepoP,12/31/2004,year,2004,3,Borough,Manhattan,42.5,
ratRepoP,12/31/2004,year,2004,306,UHF42,Chelsea - Clinton,45.6,
ratRepoP,12/31/2004,year,2004,308,UHF42,Greenwich Village - SoHo,45.6,
ratRepoP,12/31/2004,year,2004,201,UHF42,Greenpoint,45.9,
ratRepoP,12/31/2004,year,2004,309,UHF42,Union Square - Lower East Side,47.4,
ratRepoP,12/31/2004,year,2004,310,UHF42,Lower Manhattan,47.4,
ratRepoP,12/31/2004,year,2004,204,UHF42,East New York,50.5,
ratRepoP,12/31/2004,year,2004,103,UHF42,Fordham - Bronx Pk,53.4,
ratRepoP,12/31/2004,year,2004,303,UHF42,East Harlem,55.2,
ratRepoP,12/31/2004,year,2004,301,UHF42,Washington Heights,56.4,
ratRepoP,12/31/2004,year,2004,302,UHF42,Central Harlem - Morningside Heights,58.6,
ratRepoP,12/31/2004,year,2004,211,UHF42,Williamsburg - Bushwick,58.8,
ratRepoP,12/31/2004,year,2004,105,UHF42,Crotona -Tremont,60.4,
ratRepoP,12/31/2004,year,2004,106,UHF42,High Bridge - Morrisania,60.4,
ratRepoP,12/31/2004,year,2004,107,UHF42,Hunts Point - Mott Haven,60.4,
ratRepoP,12/31/2010,year,2010,409,UHF42,Southeast Queens,8,
ratRepoP,12/31/2010,year,2010,404,UHF42,Bayside - Little Neck,8.6,
ratRepoP,12/31/2010,year,2010,406,UHF42,Fresh Meadows,8.6,
ratRepoP,12/31/2010,year,2010,503,UHF42,Willowbrook,9.4,
ratRepoP,12/31/2010,year,2010,504,UHF42,South Beach - Tottenville,9.4,
ratRepoP,12/31/2010,year,2010,5,Borough,Staten Island,10.3,
ratRepoP,12/31/2010,year,2010,410,UHF42,Rockaways,10.5,
ratRepoP,12/31/2010,year,2010,210,UHF42,Coney Island - Sheepshead Bay,11.6,
ratRepoP,12/31/2010,year,2010,501,UHF42,Port Richmond,11.7,
ratRepoP,12/31/2010,year,2010,502,UHF42,Stapleton - St. George,11.7,
ratRepoP,12/31/2010,year,2010,408,UHF42,Jamaica,12.3,
ratRepoP,12/31/2010,year,2010,403,UHF42,Flushing - Clearview,14.1,
ratRepoP,12/31/2010,year,2010,209,UHF42,Bensonhurst - Bay Ridge,14.4,
ratRepoP,12/31/2010,year,2010,4,Borough,Queens,14.6,
ratRepoP,12/31/2010,year,2010,208,UHF42,Canarsie - Flatlands,15.1,
ratRepoP,12/31/2010,year,2010,206,UHF42,Borough Park,15.2,
ratRepoP,12/31/2010,year,2010,405,UHF42,Ridgewood - Forest Hills,15.7,
ratRepoP,12/31/2010,year,2010,401,UHF42,Long Island City - Astoria,16.5,
ratRepoP,12/31/2010,year,2010,101,UHF42,Kingsbridge - Riverdale,17.5,
ratRepoP,12/31/2010,year,2010,402,UHF42,West Queens,17.7,
ratRepoP,12/31/2010,year,2010,102,UHF42,Northeast Bronx,17.8,
ratRepoP,12/31/2010,year,2010,407,UHF42,Southwest Queens,18.5,
ratRepoP,12/31/2010,year,2010,2,Borough,Brooklyn,26.6,
ratRepoP,12/31/2010,year,2010,202,UHF42,Downtown - Heights - Slope,26.7,
ratRepoP,12/31/2010,year,2010,104,UHF42,Pelham - Throgs Neck,27,
ratRepoP,12/31/2010,year,2010,1,Citywide,New York City,27.3,
ratRepoP,12/31/2010,year,2010,305,UHF42,Upper East Side,27.8,
ratRepoP,12/31/2010,year,2010,307,UHF42,Gramercy Park - Murray Hill,27.8,
ratRepoP,12/31/2010,year,2010,205,UHF42,Sunset Park,29.7,
ratRepoP,12/31/2010,year,2010,201,UHF42,Greenpoint,34.9,
ratRepoP,12/31/2010,year,2010,207,UHF42,East Flatbush - Flatbush,36,
ratRepoP,12/31/2010,year,2010,204,UHF42,East New York,37.9,
ratRepoP,12/31/2010,year,2010,1,Borough,Bronx,38.7,
ratRepoP,12/31/2010,year,2010,203,UHF42,Bedford Stuyvesant - Crown Heights,39.1,
ratRepoP,12/31/2010,year,2010,302,UHF42,Central Harlem - Morningside Heights,41.8,
ratRepoP,12/31/2010,year,2010,303,UHF42,East Harlem,41.9,
ratRepoP,12/31/2010,year,2010,3,Borough,Manhattan,42,
ratRepoP,12/31/2010,year,2010,309,UHF42,Union Square - Lower East Side,42.2,
ratRepoP,12/31/2010,year,2010,310,UHF42,Lower Manhattan,42.2,
ratRepoP,12/31/2010,year,2010,304,UHF42,Upper West Side,43.2,
ratRepoP,12/31/2010,year,2010,211,UHF42,Williamsburg - Bushwick,43.5,
ratRepoP,12/31/2010,year,2010,306,UHF42,Chelsea - Clinton,49.2,
ratRepoP,12/31/2010,year,2010,308,UHF42,Greenwich Village - SoHo,49.2,
ratRepoP,12/31/2010,year,2010,103,UHF42,Fordham - Bronx Pk,49.9,
ratRepoP,12/31/2010,year,2010,105,UHF42,Crotona -Tremont,53.2,
ratRepoP,12/31/2010,year,2010,106,UHF42,High Bridge - Morrisania,53.2,
ratRepoP,12/31/2010,year,2010,107,UHF42,Hunts Point - Mott Haven,53.2,
ratRepoP,12/31/2010,year,2010,301,UHF42,Washington Heights,53.5,
recBikeP,12/31/2007,year,2007,303,UHF42,East Harlem,6.6,
recBikeP,12/31/2007,year,2007,305,UHF42,Upper East Side,8,
recBikeP,12/31/2007,year,2007,307,UHF42,Gramercy Park - Murray Hill,8,
recBikeP,12/31/2007,year,2007,205,UHF42,Sunset Park,8,
recBikeP,12/31/2007,year,2007,103,UHF42,Fordham - Bronx Pk,8.2,
recBikeP,12/31/2007,year,2007,203,UHF42,Bedford Stuyvesant - Crown Heights,8.5,
recBikeP,12/31/2007,year,2007,207,UHF42,East Flatbush - Flatbush,8.8,
recBikeP,12/31/2007,year,2007,301,UHF42,Washington Heights,8.9,
recBikeP,12/31/2007,year,2007,503,UHF42,Willowbrook,8.9,
recBikeP,12/31/2007,year,2007,504,UHF42,South Beach - Tottenville,8.9,
recBikeP,12/31/2007,year,2007,201,UHF42,Greenpoint,9,
recBikeP,12/31/2007,year,2007,5,Borough,Staten Island,9,
recBikeP,12/31/2007,year,2007,501,UHF42,Port Richmond,9.2,
recBikeP,12/31/2007,year,2007,502,UHF42,Stapleton - St. George,9.2,
recBikeP,12/31/2007,year,2007,404,UHF42,Bayside - Little Neck,9.5,
recBikeP,12/31/2007,year,2007,406,UHF42,Fresh Meadows,9.5,
recBikeP,12/31/2007,year,2007,302,UHF42,Central Harlem - Morningside Heights,10,
recBikeP,12/31/2007,year,2007,407,UHF42,Southwest Queens,10.1,
recBikeP,12/31/2007,year,2007,409,UHF42,Southeast Queens,11.2,
recBikeP,12/31/2007,year,2007,408,UHF42,Jamaica,11.3,
recBikeP,12/31/2007,year,2007,402,UHF42,West Queens,11.4,
recBikeP,12/31/2007,year,2007,208,UHF42,Canarsie - Flatlands,11.4,
recBikeP,12/31/2007,year,2007,104,UHF42,Pelham - Throgs Neck,11.5,
recBikeP,12/31/2007,year,2007,4,Borough,Queens,11.7,
recBikeP,12/31/2007,year,2007,405,UHF42,Ridgewood - Forest Hills,12,
recBikeP,12/31/2007,year,2007,1,Citywide,New York City,12.2,
recBikeP,12/31/2007,year,2007,3,Borough,Manhattan,12.5,
recBikeP,12/31/2007,year,2007,2,Borough,Brooklyn,12.6,
recBikeP,12/31/2007,year,2007,209,UHF42,Bensonhurst - Bay Ridge,12.6,
recBikeP,12/31/2007,year,2007,210,UHF42,Coney Island - Sheepshead Bay,12.6,
recBikeP,12/31/2007,year,2007,1,Borough,Bronx,12.9,
recBikeP,12/31/2007,year,2007,401,UHF42,Long Island City - Astoria,13.2,
recBikeP,12/31/2007,year,2007,403,UHF42,Flushing - Clearview,13.4,
recBikeP,12/31/2007,year,2007,206,UHF42,Borough Park,13.4,
recBikeP,12/31/2007,year,2007,102,UHF42,Northeast Bronx,13.4,
recBikeP,12/31/2007,year,2007,204,UHF42,East New York,14.2,
recBikeP,12/31/2007,year,2007,101,UHF42,Kingsbridge - Riverdale,14.3,
recBikeP,12/31/2007,year,2007,410,UHF42,Rockaways,15.3,
recBikeP,12/31/2007,year,2007,105,UHF42,Crotona -Tremont,15.7,
recBikeP,12/31/2007,year,2007,106,UHF42,High Bridge - Morrisania,15.7,
recBikeP,12/31/2007,year,2007,107,UHF42,Hunts Point - Mott Haven,15.7,
recBikeP,12/31/2007,year,2007,309,UHF42,Union Square - Lower East Side,16.4,
recBikeP,12/31/2007,year,2007,310,UHF42,Lower Manhattan,16.4,
recBikeP,12/31/2007,year,2007,306,UHF42,Chelsea - Clinton,16.9,
recBikeP,12/31/2007,year,2007,308,UHF42,Greenwich Village - SoHo,16.9,
recBikeP,12/31/2007,year,2007,304,UHF42,Upper West Side,18.8,
recBikeP,12/31/2007,year,2007,211,UHF42,Williamsburg - Bushwick,19.7,
recBikeP,12/31/2007,year,2007,202,UHF42,Downtown - Heights - Slope,20.8,
recBikeP,12/31/2009,year,2009,101,UHF42,Kingsbridge - Riverdale,6.3,
recBikeP,12/31/2009,year,2009,204,UHF42,East New York,7.3,
recBikeP,12/31/2009,year,2009,103,UHF42,Fordham - Bronx Pk,8.3,
recBikeP,12/31/2009,year,2009,409,UHF42,Southeast Queens,8.3,
recBikeP,12/31/2009,year,2009,105,UHF42,Crotona -Tremont,8.4,
recBikeP,12/31/2009,year,2009,106,UHF42,High Bridge - Morrisania,8.4,
recBikeP,12/31/2009,year,2009,107,UHF42,Hunts Point - Mott Haven,8.4,
recBikeP,12/31/2009,year,2009,207,UHF42,East Flatbush - Flatbush,8.4,
recBikeP,12/31/2009,year,2009,405,UHF42,Ridgewood - Forest Hills,8.6,
recBikeP,12/31/2009,year,2009,410,UHF42,Rockaways,8.9,
recBikeP,12/31/2009,year,2009,208,UHF42,Canarsie - Flatlands,8.9,
recBikeP,12/31/2009,year,2009,408,UHF42,Jamaica,9.1,
recBikeP,12/31/2009,year,2009,102,UHF42,Northeast Bronx,9.4,
recBikeP,12/31/2009,year,2009,407,UHF42,Southwest Queens,9.5,
recBikeP,12/31/2009,year,2009,1,Borough,Bronx,9.8,
recBikeP,12/31/2009,year,2009,5,Borough,Staten Island,10,
recBikeP,12/31/2009,year,2009,503,UHF42,Willowbrook,10,
recBikeP,12/31/2009,year,2009,504,UHF42,South Beach - Tottenville,10,
recBikeP,12/31/2009,year,2009,403,UHF42,Flushing - Clearview,10.1,
recBikeP,12/31/2009,year,2009,301,UHF42,Washington Heights,10.4,
recBikeP,12/31/2009,year,2009,501,UHF42,Port Richmond,10.6,
recBikeP,12/31/2009,year,2009,502,UHF42,Stapleton - St. George,10.6,
recBikeP,12/31/2009,year,2009,303,UHF42,East Harlem,11.1,
recBikeP,12/31/2009,year,2009,305,UHF42,Upper East Side,11.2,
recBikeP,12/31/2009,year,2009,307,UHF42,Gramercy Park - Murray Hill,11.2,
recBikeP,12/31/2009,year,2009,4,Borough,Queens,12,
recBikeP,12/31/2009,year,2009,211,UHF42,Williamsburg - Bushwick,12.2,
recBikeP,12/31/2009,year,2009,205,UHF42,Sunset Park,12.5,
recBikeP,12/31/2009,year,2009,1,Citywide,New York City,12.5,
recBikeP,12/31/2009,year,2009,209,UHF42,Bensonhurst - Bay Ridge,12.8,
recBikeP,12/31/2009,year,2009,203,UHF42,Bedford Stuyvesant - Crown Heights,12.8,
recBikeP,12/31/2009,year,2009,2,Borough,Brooklyn,13.1,
recBikeP,12/31/2009,year,2009,302,UHF42,Central Harlem - Morningside Heights,13.8,
recBikeP,12/31/2009,year,2009,206,UHF42,Borough Park,13.9,
recBikeP,12/31/2009,year,2009,401,UHF42,Long Island City - Astoria,13.9,
recBikeP,12/31/2009,year,2009,404,UHF42,Bayside - Little Neck,14.2,
recBikeP,12/31/2009,year,2009,406,UHF42,Fresh Meadows,14.2,
recBikeP,12/31/2009,year,2009,104,UHF42,Pelham - Throgs Neck,14.4,
recBikeP,12/31/2009,year,2009,210,UHF42,Coney Island - Sheepshead Bay,14.8,
recBikeP,12/31/2009,year,2009,3,Borough,Manhattan,15,
recBikeP,12/31/2009,year,2009,309,UHF42,Union Square - Lower East Side,16.7,
recBikeP,12/31/2009,year,2009,310,UHF42,Lower Manhattan,16.7,
recBikeP,12/31/2009,year,2009,402,UHF42,West Queens,18.4,
recBikeP,12/31/2009,year,2009,201,UHF42,Greenpoint,18.5,
recBikeP,12/31/2009,year,2009,304,UHF42,Upper West Side,19.4,
recBikeP,12/31/2009,year,2009,306,UHF42,Chelsea - Clinton,20.9,
recBikeP,12/31/2009,year,2009,308,UHF42,Greenwich Village - SoHo,20.9,
recBikeP,12/31/2009,year,2009,202,UHF42,Downtown - Heights - Slope,21.9,
recBikeP,12/31/2010,year,2010,303,UHF42,East Harlem,2.4,Estimate is based on small numbers so should be interpreted with caution.
recBikeP,12/31/2010,year,2010,101,UHF42,Kingsbridge - Riverdale,6.2,Estimate is based on small numbers so should be interpreted with caution.
recBikeP,12/31/2010,year,2010,207,UHF42,East Flatbush - Flatbush,6.6,Estimate is based on small numbers so should be interpreted with caution.
recBikeP,12/31/2010,year,2010,210,UHF42,Coney Island - Sheepshead Bay,7.2,
recBikeP,12/31/2010,year,2010,203,UHF42,Bedford Stuyvesant - Crown Heights,7.9,
recBikeP,12/31/2010,year,2010,403,UHF42,Flushing - Clearview,8.5,
recBikeP,12/31/2010,year,2010,404,UHF42,Bayside - Little Neck,8.6,
recBikeP,12/31/2010,year,2010,406,UHF42,Fresh Meadows,8.6,
recBikeP,12/31/2010,year,2010,302,UHF42,Central Harlem - Morningside Heights,9.1,Estimate is based on small numbers so should be interpreted with caution.
recBikeP,12/31/2010,year,2010,301,UHF42,Washington Heights,9.3,Estimate is based on small numbers so should be interpreted with caution.
recBikeP,12/31/2010,year,2010,105,UHF42,Crotona -Tremont,9.5,
recBikeP,12/31/2010,year,2010,106,UHF42,High Bridge - Morrisania,9.5,
recBikeP,12/31/2010,year,2010,107,UHF42,Hunts Point - Mott Haven,9.5,
recBikeP,12/31/2010,year,2010,405,UHF42,Ridgewood - Forest Hills,9.7,
recBikeP,12/31/2010,year,2010,102,UHF42,Northeast Bronx,10.3,
recBikeP,12/31/2010,year,2010,208,UHF42,Canarsie - Flatlands,10.3,
